MJD,ISOT,COUNTS,STAT_ERR,DATETIME,rolling_mean,rolling_std,rolling_max,rolling_min,ema_10,ema_30,diff1,diff2,gradient,lag_1,lag_2,lag_5,lag_10,window_energy,window_variance,rolling_skew,rolling_kurtosis,rolling_rms,rolling_median,rolling_mad,rolling_cv,z_score,robust_z,peak_to_peak,local_energy,is_peak,peak_prominence,peak_height,peak_width,time_since_last_peak,rise_rate,decay_rate,peak_density,integrated_counts,peak_rank,strong_peak,flare_candidate,SPEC_NUM,ROWID,TSTART,TSTOP,EXPOSURE,spec_total_counts,spec_mean_counts,spec_std_counts,spec_max,spec_min,peak_channel,spectral_centroid,spectral_spread,spectral_entropy,low_energy,mid_energy,high_energy,hardness_ratio1,hardness_ratio2,dominant_fraction,active_channels
61215.52096920418,2026-06-24T12:30:11.739,0.0,0.0,2026-06-24 12:30:11.739,9.2,24.47574450278308,92.0,0.0,6.801367671603778,8.659475510059561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19912.0,599.0620689655161,2.5141414608955897,5.170968261380769,25.763022596996134,0.0,0.0,2.6604070082803273,-0.37588233506829855,0.0,92.0,2704.0,0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,276.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52098077826,2026-06-24T12:30:12.739,0.0,0.0,2026-06-24 12:30:12.739,9.2,24.47574450278308,92.0,0.0,5.564755367675818,8.10079967070088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19912.0,599.0620689655161,2.5141414608955897,5.170968261380769,25.763022596996134,0.0,0.0,2.6604070082803273,-0.37588233506829855,0.0,92.0,2704.0,0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,276.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.520992352336,2026-06-24T12:30:13.739,0.0,0.0,2026-06-24 12:30:13.739,9.2,24.47574450278308,92.0,0.0,4.552981664462032,7.578167433881469,0.0,0.0,0.0,0.0,0.0,52.0,0.0,19912.0,599.0620689655161,2.5141414608955897,5.170968261380769,25.763022596996134,0.0,0.0,2.6604070082803273,-0.37588233506829855,0.0,92.0,2704.0,0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,276.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521003926406,2026-06-24T12:30:14.739,0.0,0.0,2026-06-24 12:30:14.739,6.133333333333334,18.863819288811012,70.0,0.0,3.725166816378026,7.089253405889116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.0,355.84367816091833,2.890335472348448,6.995095101617445,19.53458471531965,0.0,0.0,3.075622705117628,-0.3251374091417382,0.0,70.0,2704.0,0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,184.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521015500475,2026-06-24T12:30:15.739,0.0,0.0,2026-06-24 12:30:15.739,6.133333333333334,18.863819288811012,70.0,0.0,3.0478637588547475,6.6318822184123984,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11448.0,355.84367816091833,2.890335472348448,6.995095101617445,19.53458471531965,0.0,0.0,3.075622705117628,-0.3251374091417382,0.0,70.0,2704.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,184.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52102707456,2026-06-24T12:30:16.739,48.0,6.928203230275509,2026-06-24 12:30:16.739,7.733333333333333,20.306162362323814,70.0,0.0,11.22097943906298,9.300793043030955,48.0,48.0,0.0,0.0,0.0,0.0,0.0,13752.0,412.34022988505626,2.388164374752522,4.2137869056617765,21.410277905716217,0.0,0.0,2.625796853801618,1.9829776758580402,3237599999.9999995,70.0,5008.0,0,0.0,0.0,0.0,24.0,48.0,-48.0,10.0,232.0,0.6857142856163266,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52103864863,2026-06-24T12:30:17.739,0.0,0.0,2026-06-24 12:30:17.739,7.733333333333333,20.306162362323814,70.0,0.0,9.180801359233346,8.700741878964442,-48.0,0.0,-24.0,48.0,0.0,0.0,0.0,13752.0,412.34022988505626,2.388164374752522,4.2137869056617765,21.410277905716217,0.0,0.0,2.625796853801618,-0.3808367721846567,0.0,70.0,5008.0,0,0.0,0.0,0.0,24.0,-48.0,48.0,10.0,232.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.5210502227,2026-06-24T12:30:18.739,0.0,0.0,2026-06-24 12:30:18.739,7.733333333333333,20.306162362323814,70.0,0.0,7.511564748463646,8.1394036932248,0.0,-48.0,0.0,0.0,48.0,0.0,52.0,13752.0,412.34022988505626,2.388164374752522,4.2137869056617765,21.410277905716217,0.0,0.0,2.625796853801618,-0.3808367721846567,0.0,70.0,2304.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,232.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52106179678,2026-06-24T12:30:19.739,0.0,0.0,2026-06-24 12:30:19.739,7.733333333333333,20.306162362323814,70.0,0.0,6.145825703288437,7.614280874307071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13752.0,412.34022988505626,2.388164374752522,4.2137869056617765,21.410277905716217,0.0,0.0,2.625796853801618,-0.3808367721846567,0.0,70.0,2304.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,232.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52107337085,2026-06-24T12:30:20.739,0.0,0.0,2026-06-24 12:30:20.739,7.733333333333333,20.306162362323814,70.0,0.0,5.028402848145084,7.123036946932421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13752.0,412.34022988505626,2.388164374752522,4.2137869056617765,21.410277905716217,0.0,0.0,2.625796853801618,-0.3808367721846567,0.0,70.0,2304.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,232.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52108494492,2026-06-24T12:30:21.739,0.0,0.0,2026-06-24 12:30:21.739,7.733333333333333,20.306162362323814,70.0,0.0,4.1141477848459775,6.663486176162587,0.0,0.0,0.0,0.0,0.0,48.0,0.0,13752.0,412.34022988505626,2.388164374752522,4.2137869056617765,21.410277905716217,0.0,0.0,2.625796853801618,-0.3808367721846567,0.0,70.0,2304.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,232.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521096519,2026-06-24T12:30:22.739,0.0,0.0,2026-06-24 12:30:22.739,5.4,16.58541112149362,62.0,0.0,3.366120914873981,6.233583842216614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8852.0,275.0758620689643,2.879491592349574,6.918873340204812,17.177504669382763,0.0,0.0,3.071372424218499,-0.32558734644485693,0.0,62.0,2304.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,162.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521108093075,2026-06-24T12:30:23.739,0.0,0.0,2026-06-24 12:30:23.739,5.4,16.58541112149362,62.0,0.0,2.7540989303514385,5.831417142718768,0.0,0.0,47.0,0.0,0.0,0.0,0.0,8852.0,275.0758620689643,2.879491592349574,6.918873340204812,17.177504669382763,0.0,0.0,3.071372424218499,-0.32558734644485693,0.0,62.0,2304.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,162.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521119667144,2026-06-24T12:30:24.739,94.0,9.695359714832659,2026-06-24 12:30:24.739,8.533333333333333,23.12146835412002,94.0,0.0,19.344262761196642,11.51971281093046,94.0,94.0,0.0,0.0,0.0,0.0,0.0,17688.0,534.6022988505736,2.7037522087283947,6.7053362897801545,24.2816803372419,0.0,0.0,2.709547069573189,3.696420370917885,6340300000.0,94.0,11140.0,0,0.0,0.0,0.0,24.0,94.0,-94.0,10.0,256.0,0.9999999998936171,0,1,,,,,,,,,,,,,,,,,,,,,
61215.52113124122,2026-06-24T12:30:25.739,0.0,0.0,2026-06-24 12:30:25.739,8.533333333333333,23.12146835412002,94.0,0.0,15.827124077342706,10.776505532805915,-94.0,0.0,-47.0,94.0,0.0,0.0,0.0,17688.0,534.6022988505736,2.7037522087283947,6.7053362897801545,24.2816803372419,0.0,0.0,2.709547069573189,-0.3690653724473395,0.0,94.0,11140.0,0,0.0,0.0,0.0,24.0,-94.0,94.0,10.0,256.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.5211428153,2026-06-24T12:30:26.739,0.0,0.0,2026-06-24 12:30:26.739,8.533333333333333,23.12146835412002,94.0,0.0,12.949465154189486,10.081247111334566,0.0,-94.0,0.0,0.0,94.0,0.0,48.0,17688.0,534.6022988505736,2.7037522087283947,6.7053362897801545,24.2816803372419,0.0,0.0,2.709547069573189,-0.3690653724473395,0.0,94.0,8836.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,256.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52115438937,2026-06-24T12:30:27.739,0.0,0.0,2026-06-24 12:30:27.739,8.533333333333333,23.12146835412002,94.0,0.0,10.595016944336852,9.430844071893626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17688.0,534.6022988505736,2.7037522087283947,6.7053362897801545,24.2816803372419,0.0,0.0,2.709547069573189,-0.3690653724473395,0.0,94.0,8836.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,256.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521165963444,2026-06-24T12:30:28.739,0.0,0.0,2026-06-24 12:30:28.739,8.533333333333333,23.12146835412002,94.0,0.0,8.668650227184695,8.82240251886823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17688.0,534.6022988505736,2.7037522087283947,6.7053362897801545,24.2816803372419,0.0,0.0,2.709547069573189,-0.3690653724473395,0.0,94.0,8836.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,256.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52117753752,2026-06-24T12:30:29.739,0.0,0.0,2026-06-24 12:30:29.739,8.533333333333333,23.12146835412002,94.0,0.0,7.092532004060204,8.253215259586408,0.0,0.0,0.0,0.0,0.0,94.0,0.0,17688.0,534.6022988505736,2.7037522087283947,6.7053362897801545,24.2816803372419,0.0,0.0,2.709547069573189,-0.3690653724473395,0.0,94.0,8836.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,256.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52118911159,2026-06-24T12:30:30.739,0.0,0.0,2026-06-24 12:30:30.739,6.466666666666667,20.8355355157933,94.0,0.0,5.802980730594712,7.720749758967931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13844.0,434.1195402298839,3.3879262417573104,11.524753502980959,21.481775221491045,0.0,0.0,3.221990023233,-0.3103671925620185,0.0,94.0,8836.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,194.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52120068566,2026-06-24T12:30:31.739,0.0,0.0,2026-06-24 12:30:31.739,6.466666666666667,20.8355355157933,94.0,0.0,4.747893325032036,7.222636871292581,0.0,0.0,49.0,0.0,0.0,0.0,0.0,13844.0,434.1195402298839,3.3879262417573104,11.524753502980959,21.481775221491045,0.0,0.0,3.221990023233,-0.3103671925620185,0.0,94.0,8836.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,194.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521212259744,2026-06-24T12:30:32.739,98.0,9.899494936611665,2026-06-24 12:30:32.739,9.733333333333333,26.656089856480836,98.0,0.0,21.702821811389857,13.079240944112415,98.0,98.0,0.0,0.0,0.0,0.0,0.0,23448.0,710.5471264367806,2.718445671519427,6.466976932080448,27.957110008010485,0.0,0.0,2.738639366002854,3.3113133662435286,6610100000.0,98.0,18440.0,0,0.0,0.0,0.0,24.0,98.0,-98.0,10.0,292.0,0.9999999998979593,0,1,,,,,,,,,,,,,,,,,,,,,
61215.52122383381,2026-06-24T12:30:33.739,0.0,0.0,2026-06-24 12:30:33.739,9.733333333333333,26.656089856480836,98.0,0.0,17.75685420931897,12.235418947718067,-98.0,0.0,-49.0,98.0,0.0,0.0,0.0,23448.0,710.5471264367806,2.718445671519427,6.466976932080448,27.957110008010485,0.0,0.0,2.738639366002854,-0.36514482739543436,0.0,98.0,18440.0,0,0.0,0.0,0.0,24.0,-98.0,98.0,10.0,292.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52123540788,2026-06-24T12:30:34.739,0.0,0.0,2026-06-24 12:30:34.739,9.733333333333333,26.656089856480836,98.0,0.0,14.528335262170064,11.446037080123352,0.0,-98.0,0.0,0.0,98.0,0.0,94.0,23448.0,710.5471264367806,2.718445671519427,6.466976932080448,27.957110008010485,0.0,0.0,2.738639366002854,-0.36514482739543436,0.0,98.0,9604.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,292.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52124698197,2026-06-24T12:30:35.739,0.0,0.0,2026-06-24 12:30:35.739,9.733333333333333,26.656089856480836,98.0,0.0,11.886819759957321,10.707583074954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23448.0,710.5471264367806,2.718445671519427,6.466976932080448,27.957110008010485,0.0,0.0,2.738639366002854,-0.36514482739543436,0.0,98.0,9604.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,292.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52125855604,2026-06-24T12:30:36.739,0.0,0.0,2026-06-24 12:30:36.739,9.733333333333333,26.656089856480836,98.0,0.0,9.725579803601443,10.016771263666742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23448.0,710.5471264367806,2.718445671519427,6.466976932080448,27.957110008010485,0.0,0.0,2.738639366002854,-0.36514482739543436,0.0,98.0,9604.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,292.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521270130106,2026-06-24T12:30:37.739,0.0,0.0,2026-06-24 12:30:37.739,9.733333333333333,26.656089856480836,98.0,0.0,7.957292566582998,9.370527956333403,0.0,0.0,0.0,0.0,0.0,98.0,0.0,23448.0,710.5471264367806,2.718445671519427,6.466976932080448,27.957110008010485,0.0,0.0,2.738639366002854,-0.36514482739543436,0.0,98.0,9604.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,292.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52128170419,2026-06-24T12:30:38.739,0.0,0.0,2026-06-24 12:30:38.739,8.0,25.477508674826527,98.0,0.0,6.5105120999315425,8.765977765602216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20744.0,649.103448275861,3.1617096952433634,9.044241791320331,26.29575377635459,0.0,0.0,3.184688580372455,-0.31400244423288165,0.0,98.0,9604.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,240.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52129327826,2026-06-24T12:30:39.739,0.0,0.0,2026-06-24 12:30:39.739,8.0,25.477508674826527,98.0,0.0,5.326782627216716,8.200430812982718,0.0,0.0,85.0,0.0,0.0,0.0,0.0,20744.0,649.103448275861,3.1617096952433634,9.044241791320331,26.29575377635459,0.0,0.0,3.184688580372455,-0.31400244423288165,0.0,98.0,9604.0,0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,240.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52130485233,2026-06-24T12:30:40.739,170.0,13.038404810405298,2026-06-24 12:30:40.739,13.666666666666666,38.96977903659345,170.0,0.0,35.267367604086424,18.63911269601609,170.0,170.0,0.0,0.0,0.0,0.0,0.0,49644.0,1518.6436781609186,3.0671776038408054,9.387762266121905,40.67923303111798,0.0,0.0,2.851447244493584,4.011655625412104,11466499999.999998,170.0,38504.0,1,170.0,170.0,1.0,40.0,170.0,-170.0,11.0,410.0,0.9999999999411764,1,1,,,,,,,,,,,,,,,,,,,,,
61215.521316426406,2026-06-24T12:30:41.739,0.0,0.0,2026-06-24 12:30:41.739,13.666666666666666,38.96977903659345,170.0,0.0,28.85511894879798,17.43658929627312,-170.0,0.0,-85.0,170.0,0.0,0.0,0.0,49644.0,1518.6436781609186,3.0671776038408054,9.387762266121905,40.67923303111798,0.0,0.0,2.851447244493584,-0.35069910584626063,0.0,170.0,38504.0,0,0.0,0.0,0.0,40.0,-170.0,170.0,11.0,410.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52132800048,2026-06-24T12:30:42.739,0.0,0.0,2026-06-24 12:30:42.739,13.666666666666666,38.96977903659345,170.0,0.0,23.608733685380162,16.31164805135227,0.0,-170.0,0.0,0.0,170.0,0.0,98.0,49644.0,1518.6436781609186,3.0671776038408054,9.387762266121905,40.67923303111798,0.0,0.0,2.851447244493584,-0.35069910584626063,0.0,170.0,28900.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,410.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52133957455,2026-06-24T12:30:43.739,0.0,0.0,2026-06-24 12:30:43.739,13.666666666666666,38.96977903659345,170.0,0.0,19.316236651674675,15.259283660942447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49644.0,1518.6436781609186,3.0671776038408054,9.387762266121905,40.67923303111798,0.0,0.0,2.851447244493584,-0.35069910584626063,0.0,170.0,28900.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,410.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52135114863,2026-06-24T12:30:44.739,0.0,0.0,2026-06-24 12:30:44.739,13.666666666666666,38.96977903659345,170.0,0.0,15.804193624097458,14.274813747333258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49644.0,1518.6436781609186,3.0671776038408054,9.387762266121905,40.67923303111798,0.0,0.0,2.851447244493584,-0.35069910584626063,0.0,170.0,28900.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,410.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521362722706,2026-06-24T12:30:45.739,0.0,0.0,2026-06-24 12:30:45.739,13.666666666666666,38.96977903659345,170.0,0.0,12.930703874261553,13.353858021698855,0.0,0.0,0.0,0.0,0.0,170.0,0.0,49644.0,1518.6436781609186,3.0671776038408054,9.387762266121905,40.67923303111798,0.0,0.0,2.851447244493584,-0.35069910584626063,0.0,170.0,28900.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,410.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521374296775,2026-06-24T12:30:46.739,0.0,0.0,2026-06-24 12:30:46.739,12.066666666666666,38.49400610156243,170.0,0.0,10.579666806213996,12.492318794492476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47340.0,1481.7885057471256,3.2881305573292496,10.61737969134292,39.72404813208241,0.0,0.0,3.190111000248175,-0.3134687159267169,0.0,170.0,28900.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,362.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52138587085,2026-06-24T12:30:47.739,0.0,0.0,2026-06-24 12:30:47.739,12.066666666666666,38.49400610156243,170.0,0.0,8.656091023265995,11.686362743234897,0.0,0.0,56.0,0.0,0.0,0.0,0.0,47340.0,1481.7885057471256,3.2881305573292496,10.61737969134292,39.72404813208241,0.0,0.0,3.190111000248175,-0.3134687159267169,0.0,170.0,28900.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,362.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52139744493,2026-06-24T12:30:48.739,112.0,10.583005244258363,2026-06-24 12:30:48.739,15.8,42.5054966019609,170.0,0.0,27.445892655399465,18.15821030818748,112.0,112.0,0.0,0.0,0.0,0.0,0.0,59884.0,1806.7172413793094,2.640177065858226,6.223161415448481,44.67810798739505,0.0,0.0,2.690221302218904,2.2632367027310454,7554400000.0,170.0,41444.0,0,0.0,0.0,0.0,40.0,112.0,-112.0,11.0,474.0,0.6588235293730104,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521409019,2026-06-24T12:30:49.739,0.0,0.0,2026-06-24 12:30:49.739,15.8,42.5054966019609,170.0,0.0,22.45573035441774,16.986712868949578,-112.0,0.0,-56.0,112.0,0.0,0.0,0.0,59884.0,1806.7172413793094,2.640177065858226,6.223161415448481,44.67810798739505,0.0,0.0,2.690221302218904,-0.3717166310098806,0.0,170.0,41444.0,0,0.0,0.0,0.0,40.0,-112.0,112.0,11.0,474.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52142059307,2026-06-24T12:30:50.739,0.0,0.0,2026-06-24 12:30:50.739,15.8,42.5054966019609,170.0,0.0,18.372870289978145,15.89079590966251,0.0,-112.0,0.0,0.0,112.0,0.0,170.0,59884.0,1806.7172413793094,2.640177065858226,6.223161415448481,44.67810798739505,0.0,0.0,2.690221302218904,-0.3717166310098806,0.0,170.0,12544.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,474.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52143216715,2026-06-24T12:30:51.739,0.0,0.0,2026-06-24 12:30:51.739,15.8,42.5054966019609,170.0,0.0,15.032348419073026,14.865583270329445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59884.0,1806.7172413793094,2.640177065858226,6.223161415448481,44.67810798739505,0.0,0.0,2.690221302218904,-0.3717166310098806,0.0,170.0,12544.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,474.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52144374122,2026-06-24T12:30:52.739,0.0,0.0,2026-06-24 12:30:52.739,15.8,42.5054966019609,170.0,0.0,12.299194161059749,13.906513381921094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59884.0,1806.7172413793094,2.640177065858226,6.223161415448481,44.67810798739505,0.0,0.0,2.690221302218904,-0.3717166310098806,0.0,170.0,12544.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,474.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52145531529,2026-06-24T12:30:53.739,0.0,0.0,2026-06-24 12:30:53.739,15.8,42.5054966019609,170.0,0.0,10.062977040867066,13.00931897018425,0.0,0.0,0.0,0.0,0.0,112.0,0.0,59884.0,1806.7172413793094,2.640177065858226,6.223161415448481,44.67810798739505,0.0,0.0,2.690221302218904,-0.3717166310098806,0.0,170.0,12544.0,0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,474.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521466889375,2026-06-24T12:30:54.739,0.0,0.0,2026-06-24 12:30:54.739,12.666666666666666,39.92867203620365,170.0,0.0,8.233344851618508,12.17000806888204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51048.0,1594.2988505747117,3.1579700827951753,9.41004159747263,41.25045454295019,0.0,0.0,3.152263579316922,-0.31723235503573405,0.0,170.0,12544.0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,380.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521478463445,2026-06-24T12:30:55.739,0.0,0.0,2026-06-24 12:30:55.739,12.666666666666666,39.92867203620365,170.0,0.0,6.736373060415143,11.384846257986426,0.0,0.0,45.5,0.0,0.0,0.0,0.0,51048.0,1594.2988505747117,3.1579700827951753,9.41004159747263,41.25045454295019,0.0,0.0,3.152263579316922,-0.31723235503573405,0.0,170.0,12544.0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,380.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521490037514,2026-06-24T12:30:56.739,91.0,9.539392014169456,2026-06-24 12:30:56.739,15.7,42.31829310161838,170.0,0.0,22.057032503976036,16.521307789729235,91.0,91.0,0.0,0.0,0.0,0.0,0.0,59329.0,1790.837931034482,2.6571510350815113,6.350608638626158,44.47058953210912,0.0,0.0,2.6954326799149078,1.7793723343564292,6137950000.0,170.0,20825.0,0,0.0,0.0,0.0,40.0,91.0,-91.0,10.0,471.0,0.5352941176155709,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52150161159,2026-06-24T12:30:57.739,0.0,0.0,2026-06-24 12:30:57.739,15.7,42.31829310161838,170.0,0.0,18.04666295779857,15.455416964585414,-91.0,0.0,-45.5,91.0,0.0,0.0,0.0,59329.0,1790.837931034482,2.6571510350815113,6.350608638626158,44.47058953210912,0.0,0.0,2.6954326799149078,-0.37099795019118115,0.0,170.0,20825.0,0,0.0,0.0,0.0,40.0,-91.0,91.0,10.0,471.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52151318567,2026-06-24T12:30:58.739,0.0,0.0,2026-06-24 12:30:58.739,15.7,42.31829310161838,170.0,0.0,14.765451510926102,14.458293289450872,0.0,-91.0,0.0,0.0,91.0,0.0,112.0,59329.0,1790.837931034482,2.6571510350815113,6.350608638626158,44.47058953210912,0.0,0.0,2.6954326799149078,-0.37099795019118115,0.0,170.0,8281.0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,471.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52152475974,2026-06-24T12:30:59.739,0.0,0.0,2026-06-24 12:30:59.739,15.7,42.31829310161838,170.0,0.0,12.08082396348499,13.52550017400243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59329.0,1790.837931034482,2.6571510350815113,6.350608638626158,44.47058953210912,0.0,0.0,2.6954326799149078,-0.37099795019118115,0.0,170.0,8281.0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,471.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.521536333814,2026-06-24T12:31:00.739,0.0,0.0,2026-06-24 12:31:00.739,15.7,42.31829310161838,170.0,0.0,9.884310515578626,12.65288725955066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59329.0,1790.837931034482,2.6571510350815113,6.350608638626158,44.47058953210912,0.0,0.0,2.6954326799149078,-0.37099795019118115,0.0,170.0,8281.0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,471.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52154790789,2026-06-24T12:31:01.739,0.0,0.0,2026-06-24 12:31:01.739,15.7,42.31829310161838,170.0,0.0,8.087163149109784,11.836571952482876,0.0,0.0,0.0,0.0,0.0,91.0,0.0,59329.0,1790.837931034482,2.6571510350815113,6.350608638626158,44.47058953210912,0.0,0.0,2.6954326799149078,-0.37099795019118115,0.0,170.0,8281.0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,471.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52155948196,2026-06-24T12:31:02.739,0.0,0.0,2026-06-24 12:31:02.739,12.433333333333334,39.430150666833555,170.0,0.0,6.616769849271641,11.072922149096884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49725.0,1554.7367816091944,3.213486573061021,9.884343772052196,40.712405971644564,0.0,0.0,3.1713257883474766,-0.31532553439209415,0.0,170.0,8281.0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,373.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.52157105604,2026-06-24T12:31:03.739,0.0,0.0,2026-06-24 12:31:03.739,12.433333333333334,39.430150666833555,170.0,0.0,5.413720785767706,10.358540074961601,0.0,0.0,24.0,0.0,0.0,0.0,0.0,49725.0,1554.7367816091944,3.213486573061021,9.884343772052196,40.712405971644564,0.0,0.0,3.1713257883474766,-0.31532553439209415,0.0,170.0,8281.0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,373.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
